state,company_name,date_filed,county,workers_affected,city
CA,Southwest Airlines - Long Beach/Daughtry Field,,Los Angeles County,,Long Beach
CA,Southwest Airlines - Los Angeles International Airport,,Los Angeles County,,Los Angeles
CA,Southwest Airlines - Palm Springs International Airport,,Riverside County,,Palm Springs
CA,Southwest Airlines - Ontario International Airport,,San Bernardino County,,Ontario
CA,Southwest Airlines - San Francisco International Airport,,San Francisco County,,San Francisco
CA,Joey Downtown Los Angeles Restaurant,,Los Angeles County,,Los Angeles
CA,Joey Woodland Hills Restaurant,,Los Angeles County,,Woodland Hills
CA,Southwest Airlines - John Wayne Airport,,Orange County,,Santa Ana
CA,Southwest Airlines - Sacramento International Airport,,Sacramento County,,Sacramento
CA,Southwest Airlines - San Diego International Airport,,San Diego County,,San Diego
CA,"Southwest Airlines - Norman Y. Mineta San Jose
International Airport",,Santa Clara County,,San Jose
CA,YMCA,,Los Angeles County,,Burbank
CA,Soho House,,Los Angeles County,,West Hollywood
CA,"Sundance Holdings Group, LLC",,Marin County,,Corte Madera
CA,Bolle Brands,,San Diego County,,Carlsbad
CA,Wells Fargo,,San Francisco County,,San Francisco
CA,"Equinox Holdings, Inc.",,San Mateo County,,San Mateo
CA,MobileIron,,Santa Clara County,,Mountain View
CA,"USA Cinemas Services, LLC dba Cinepolis",,Ventura County,,Thousand Oaks
CA,Cambria Hotel & Suites,,Orange County,,Anaheim
CA,Golden Door Spa,,San Diego County,,San Marcos
CA,"Universal City Studios, LLC dba Universal Studios
Hollywood",,Los Angeles County,,Universal City
CA,Hyatt Corporation dba Andaz Napa,,Napa County,,Napa
CA,"Wencor Group, LLC",,Riverside County,,Temecula
CA,Alisal Guest Ranch and Resort,,Santa Barbara County,,Solvang
CA,Crystal Casino,,Los Angeles County,,Compton
CA,"Soho Warehouse, LLC",,Los Angeles County,,Los Angeles
CA,"TUPELO RESTAURANTS, INC. DBA BO-BEAU
KITCHEN + ROOF TAP",,Los Angeles County,,Long Beach
CA,"Prime Time Athletic Club, Inc.",,San Mateo County,,Burlingame
CA,PLAYERS CASINO,,Ventura County,,Ventura
CA,Seaside Dining Group,,Los Angeles County,,Hawthorne
CA,"Seaside Dining Group, Inc",,Los Angeles County,,Los Angeles
CA,"Seaside Dining Group, Inc.",,Los Angeles County,,Alhambra
CA,"SEASIDE DINING GROUP, INC.",,Los Angeles County,,Duarte
CA,Stones South Bay Corp. dba Seven Mile Casino,,San Diego County,,Chula Vista
CA,Valiant Integrated Services,,San Bernardino County,,Fort Irwin
CA,"Santa monica Georgian Management LLC-Georgian
Hotel",,Los Angeles County,,Santa Monica
CA,Hawaiian Gardens Casino,,Los Angeles County,,Hawaiian Gardens
CA,"Progressive Gaming, LLC",,Los Angeles County,,Hawaiian Gardens
CA,"Progressive Gaming, LLC dba Commerce Casino",,Los Angeles County,,Commerce
CA,San Diego Coaster Company LP,,San Diego County,,San Diego
CA,"Premier Healthcare Management, Inc.",,San Diego County,,El Cajon
CA,"CorePower Yoga, LLC",,San Mateo County,,San Mateo
CA,Pulse Secure,,Santa Clara County,,San Jose
CA,"Crescent Hotels & Resort, LLC - Four Points by Sheraton
LAX",,Los Angeles County,,Los Angeles
CA,"Kaiser Foundation Hospitals - Downey Administration
Offices",,Los Angeles County,,Downey
CA,"Kaiser Foundation Hospitals - Marketing, Sales, Service,
Admin",,Los Angeles County,,Burbank
CA,"The Edward Thomas Hospitality Corp. - Shutters on the
Beach",,Los Angeles County,,Santa Monica
CA,"Kaiser Foundation Hospitals - Corona Data Center
Admin",,Riverside County,,Corona
CA,"PT Gaming, LLC - Pacheco Facility",,Contra Costa County,,Martinez
CA,Xanterra Parks & Resorts,,Inyo County,,Death Valley
CA,"Nobu Malibu, LLC",,Los Angeles County,,Malibu
CA,"Armstrong Flooring, Inc.",,Los Angeles County,,South Gate
CA,"EMPCO, LLC dba IMPCO Technologies",,Orange County,,Santa Ana
CA,"LTF Club Management Company, LLC dba Life Time In
Roseville",,Sacramento County,,Roseville
CA,"PT Gaming, LLC - Manteca and Stockton Facility",,San Joaquin County,,Manteca
CA,"PT Gaming, LLC - San Jose Facility",,Santa Clara County,,San Jose
CA,"Dust Bowl Brewing Co., LLC",,Stanislaus County,,Turlock
CA,Hayes Mansion,,Santa Clara County,,San Jose
CA,"Kaiser Foundation Hospitals - Pleasanton Tech Center,
Bldg. A",,Alameda County,,Pleasanton
CA,Kaiser Foundation Hospitals - Via Monte,,Contra Costa County,,Walnut Creek
CA,Kaiser Foundation Hospitals - Burbank Administration,,Los Angeles County,,Woodland Hills
CA,Kaiser Foundation Hospitals - California Service Center,,San Diego County,,San Diego
CA,Montage Laguna Beach Hotel,,Orange County,,Laguna Beach
CA,"PSLCT, Inc. dba Las Casuelas Terraza",,Riverside County,,Palm Springs
CA,Pendry San Diego,,San Diego County,,San Diego
CA,Ocean's 11 Casino,,San Diego County,,Oceanside
CA,Wells Fargo,,San Francisco County,,San Francisco
CA,Grace GCCA LLC,,Ventura County,,Ventura
CA,California Academy of Sciences,,San Francisco County,,San Francisco
CA,California Grand Casino,,Contra Costa County,,Pacheco
CA,"GroceryWorks.com Operating Company, LLC.",,Sacramento County,,Sacramento
CA,"Belmont Park Entertainment, LLC.",,San Diego County,,San Diego
CA,Abercrombie & Fitch Co,,San Luis Obispo County,,San Luis Obispo
CA,Abercrombie & Fitch Co.,,Sonoma County,,Santa Rosa
CA,Century Blinds Inc.,,Riverside County,,Corona
CA,"LTF Club Management Company, LLC",,San Diego County,,La Jolla
CA,"Cisco Systems, Inc.",,Santa Clara County,,San Jose
CA,APL,,Orange County,,Newport Beach
CA,"Bon App&eacute;tit Management Co. (Bon
App&eacute;tit) operations at Oracle",,San Mateo County,,Redwood City
CA,California Pizza Kitchen,,Santa Clara County,,Palo Alto
CA,Blackhawk Country Club,,Contra Costa County,,Danville
CA,"Fullerton Baekjeong, LLC",,Orange County,,Buena Park
CA,"Irvine Baekjeong, LLC",,Orange County,,Irvine
CA,OCMC Inc. dba Orange County Mining Co.,,Orange County,,Santa Ana
CA,"Parker Palm Springs, LLC",,Riverside County,,Palm Springs
CA,SeaWorld,,San Diego County,,San Diego
CA,Le Papagayo,,San Diego County,,Encinitas
CA,King's Seafood Company,,Santa Clara County,,Santa Clara
CA,VCA San Francisco Veterinary Specialists,,San Francisco County,,San Francisco
CA,Bicycle Casino L.P. dba The Bicycle Hotel & Casino,,Los Angeles County,,Bell Gardens
CA,Hyatt Corporation dba Carmel Valley Ranch,,Monterey County,,Carmel
CA,West Coast Acquisition Co. LLC dba Billy's at the Beach,,Orange County,,Newport Beach
CA,"The Ritz-Carlton Hotel Co., LLC dba The Ritz-Carlton,
Laguna Niguel",,Orange County,,Dana Point
CA,"Advanced Sleep Medicine Services, Inc.",,San Bernardino County,,Redlands
CA,"Advanced Sleep Medicine Services, Inc",,San Diego County,,Oceanside
CA,"Marriott International, Inc. dba Marriott Marquis San
Diego Marina",,San Diego County,,San Diego
CA,Corning Research and Development Corporation,,Santa Barbara County,,Goleta
CA,Safari West,,Sonoma County,,Santa Rosa
CA,"Wilshire HM, LLC - Santa Monica Proper",,Los Angeles County,,Santa Monica
CA,"51st Street & 8th Avenue Corp - Loews Coronado Bay
Resort",,San Diego County,,Coronado
CA,Serrano Country Club,,El Dorado County,,El Dorado Hills
CA,Rancho Valencia Resort & Spa,,San Diego County,,Rancho Santa Fe
CA,Hyatt Corporation-Waterfront Hotel,,Alameda County,,Oakland
CA,"MBPO, LLC dba Manhattan Beach Post",,Los Angeles County,,Manhattan Beach
CA,Simmzy's LLC dba Lil' Simmzy's,,Los Angeles County,,El Segundo
CA,"TRB, LLC dba Tin Roof Bistro",,Los Angeles County,,Manhattan Beach
CA,The Hollywood Roosevelt,,Los Angeles County,,Los Angeles
CA,Hyatt Corporation-Ventana Big Sur,,Monterey County,,Big Sur
CA,"Adams Rite Aerospace, Inc.",,Orange County,,Fullerton
CA,Simmzy's LLC,,Orange County,,Huntington Beach
CA,"Marriott Hotel Services, Inc. dba Anaheim Marriott",,Orange County,,Anaheim
CA,"The Ritz-Carlton Hotel Company dba The Ritz-Carlton,
Rancho Mirage",,Riverside County,,Rancho Mirage
CA,"Tommy Bahama R & R Holdings, Inc.",,Riverside County,,Palm Desert
CA,"Tommy Bahama R & R Holdings, Inc.",,Riverside County,,Palm Springs
CA,"PT Gaming, LLC - Capitol Casino Sacramento Facility",,Sacramento County,,Sacramento
CA,"LTF Club Management Company, LLC",,San Diego County,,La Jolla
CA,"Stone Brewing Co, LLC",,San Diego County,,Escondido
CA,Rosewood Miramar Beach Montecito,,Santa Barbara County,,Montecito
CA,"Avalon PS HM, LLC",,Riverside County,,Palm Springs
CA,"EDITION Management LLC dba The West Hollywood
EDITION",,Los Angeles County,,West Hollywood
CA,"Marriott International, Inc. dba JW Marriott, Anaheim
Resort",,Orange County,,Anaheim
CA,TAMCO,,San Bernardino County,,Rancho Cucamonga
CA,"Lucky Business Services, Inc. - Lucky Chances Casino",,San Mateo County,,Colma
CA,Lucky Chances Casino,,San Mateo County,,Colma
CA,"Analog Devices, Inc.",,Santa Clara County,,Milpitas
CA,The Landing Lake Tahoe,,El Dorado County,,South Lake Tahoe
CA,"Arthur J, LLC dba The Arthur J",,Los Angeles County,,Manhattan Beach
CA,"DMCT, LLC dba Fishing with Dynamite",,Los Angeles County,,Manhattan Beach
CA,LDD Long Point Management LLC,,Los Angeles County,,Rancho Palos Verdes
CA,II Fornaio America Corp,,Marin County,,Corte Madera
CA,Lucullus Management LLC dba TORC,,Napa County,,Napa
CA,JC Resorts - Surf and Sand Resort,,Orange County,,Laguna Beach
CA,Montage Laguna Beach,,Orange County,,Laguna Beach
CA,Diamond Resorts - Palm Canyon Resort,,Riverside County,,Palm Springs
CA,Pendry San Diego,,San Diego County,,San Diego
CA,JC Resorts - Rancho Bernardo Inn,,San Diego County,,San Diego
CA,"Darden Restaurants, Inc.",,San Francisco County,,San Francisco
CA,The Fish Market Palo Alto,,San Luis Obispo County,,San Luis Obispo
CA,"Fish Market Restaurants, Inc",,San Mateo County,,South San Francisco
CA,Rosewood Sand Hill,,San Mateo County,,Menlo Park
CA,"Fish Market Restaurants, Inc.",,Santa Clara County,,Santa Clara
CA,Apeks,,Sonoma County,,Santa Rosa
CA,"Marriott Hotel Services, Inc. dba The Ritz-Carlton, Los
Angeles and JW Marriott LA LIVE",,Los Angeles County,,Los Angeles
CA,Hollywood Park Casino Company,,Los Angeles County,,Inglewood
CA,"Avalon PS HM, LLC - Ingleside Inn & Melvyn's
Restaurant",,Riverside County,,Palm Springs
CA,"Burke Williams Day Spas, Simply Massage",,Los Angeles County,,Marina Del Rey
CA,"Marriott Hotel Services, Inc. dba Los Angeles Airport
Marriott",,Los Angeles County,,Los Angeles
CA,"Four Seasons SF II Employment Inc. dba Four Seasons
Hotel San Francisco",,San Francisco County,,San Francisco
CA,"Knighted Ventures, LLC",,Ventura County,,Ventura
CA,Blackhawk Country,,Contra Costa County,,Danville
CA,"Main Street Security, a dba of Bedrock Creek Foundation",,Riverside County,,Riverside
CA,"Exela Enterprise Solutions, Inc.",,Santa Clara County,,Milpitas
CA,"Exela Enterprise Solutions, Inc.",,Santa Clara County,,San Jose
CA,Loews Hollywood Hotel,,Los Angeles County,,Los Angeles
CA,"Universal City Studios, LLC dba Universal Studios
Hollywood",,Los Angeles County,,Universal City
CA,"Kinkisharyo International, L.L.C.",,Los Angeles County,,Palmdale
CA,"Avis Budget Car Rental, LLC",,Santa Clara County,,San Jose
CA,"Avis Budget Car Rental, LLC",,Santa Clara County,,Santa Clara
CA,Blackstone Gaming,,Sacramento County,,Sacramento
CA,"Blackstone Gaming, LLC",,San Diego County,,Oceanside
CA,Burke Williams Day Spas,,Santa Clara County,,San Jose
CA,Hyatt Corporation dba Waterfront Hotel,,Alameda County,,Oakland
CA,"Courtyard Management Corporation dba Courtyard by
Marriott Oakland Emeryville",,Alameda County,,Emeryville
CA,Auberge Du Soleil,,Napa County,,Rutherford
CA,JC Resorts-Scripps Inn,,San Diego County,,La Jolla
CA,Macy's Inc.,,San Diego County,,El Cajon
CA,The Fish Market San Diego,,San Diego County,,San Diego
CA,Paradise Point Resort,,San Diego County,,San Diego
CA,"Courtyard Management Corporation dba Courtyard by
Marriott San Francisco Airport/Oyster Point Waterf",,San Mateo County,,South San Francisco
CA,"Residence Inn by Marriott, LLC dba Residence Inn by
Marriott San Francisco Airport/Oyster Point Wate",,San Mateo County,,South San Francisco
CA,The Ritz-Carlton Hotel Company LLC,,San Mateo County,,Half Moon Bay
CA,Olympia Medical Center,,Los Angeles County,,Los Angeles
CA,Omni La Costa,,San Diego County,,Carlsbad
CA,hyatt Corporation dba Hotel De Anza,,Santa Clara County,,San Jose
CA,Cambria Hotel & Suites Anaheim,,Orange County,,Anaheim
CA,"Hotel SLO, LLC",,San Luis Obispo County,,San Luis Obispo
CA,The Lodge at Sonoma,,Sonoma County,,Sonoma
CA,Aramark - Concord Pavilion,,Contra Costa County,,Concord
CA,Bloomingdale's - Santa Monica,,Los Angeles County,,Santa Monica
CA,Margaritaville resort Palm Springs,,Riverside County,,Palm Springs
CA,"Dexcom, Inc.",,San Diego County,,San Diego
CA,"LSI-Silvercreek, LLC.",,Santa Clara County,,San Jose
CA,"Kinkisharyo International, LLC",,Los Angeles County,,Palmdale
CA,"Bottaia Wines, LP dba Bottaia Winery",,Riverside County,,Temecula
CA,"Ponte Vineyard Inn, LLC",,Riverside County,,Temecula
CA,"Wine Road Vinters, LLC dba Ponte Family Estate",,Riverside County,,Temecula
CA,Public House Downtown LLC,,Sacramento County,,Sacramento
CA,"Sun G. Wong Enterprises, Inc. dba Iron Horse Tavern",,Sacramento County,,Sacramento
CA,"Tavern on the Hill, LLC dba Iron Horse Tavern",,Sacramento County,,Folsom
CA,"Tres Hermanos Y Amigo 1, LLC",,Sacramento County,,Sacramento
CA,"Tres Hermanos Y Amigo 2, LLC",,Sacramento County,,Sacramento
CA,"Tres Hermanos Y Amigo 3, LLC",,Sacramento County,,Folsom
CA,"Wok in the Park, LLC",,Sacramento County,,Sacramento
CA,Howmet Aerospace,,San Bernardino County,,Rancho Cucamonga
CA,Evolution Hospitality-Hrd Rock Hotel San Diego,,San Diego County,,San Diego
CA,Evolve Growth Initiative,,Santa Clara County,,Gilroy
CA,"Real Farming, LLC",,Ventura County,,Oxnard
CA,Hyatt Corporation - Andaz West Hollywood,,Los Angeles County,,West Hollywood
CA,"Hyatt Corporation - Hyatt Centric, The Pike Beach",,Los Angeles County,,Long Beach
CA,"Marriott Hotel Services, Inc. dba JW Marriott Desert
Springs Resort & Spa",,Riverside County,,Palm Desert
CA,Hyatt Corporation- Hyatt,,San Diego County,,San Diego
CA,Northrop Grumman Corporation,,San Diego County,,San Diego
CA,HII Fleet Sustainment,,San Diego County,,San Diego
CA,"LEGOLAND California, LLC. dba LEGOLAND California
Resort",,San Diego County,,Carlsbad
CA,Morning Grace Holdings Inc,,San Diego County,,San Diego
CA,Sekscobra Inc.,,San Diego County,,San Diego
CA,Sekscobra Inc.,,San Diego County,,San Diego
CA,Soda and Swine Inc.,,San Diego County,,San Diego
CA,House Made LLC,,San Diego County,,San Diego
CA,Ironside Inc,,San Diego County,,San Diego
CA,"Late Mornings, Inc.",,San Diego County,,San Diego
CA,"TJX Companies, Inc. - Marshalls",,San Francisco County,,San Francisco
CA,Hyatt Corporation-Hyatt Regency Santa Clara,,Santa Clara County,,Santa Clara
CA,"McAfee, LLC",,Santa Clara County,,Alviso
CA,"NBCUniversial Media, LLC",,Los Angeles County,,Universal City
CA,SVIH Management LLC-San Vicente Bungalows,,Los Angeles County,,West Hollywood
CA,Ormco/SPARK,,Los Angeles County,,Pomona
CA,Cal/Amp dba LoJack U.S.,,San Diego County,,Carlsbad
CA,"SPS Ventures, Inc.",,Ventura County,,Thousand Oaks
CA,Beauty & Essex LA,,Los Angeles County,,Los Angeles
CA,"Wencor Group, LLC Fortner Engineering & Mfg Inc",,Los Angeles County,,Glendale
CA,Edelbrock group,,Los Angeles County,,Torrance
CA,"BHA Hospitality, LLC d/b/a A vra Beverly Hills",,Los Angeles County,,Beverly Hills
CA,HI-Shear Corporation,,Los Angeles County,,Torrance
CA,IRISNDT,,Orange County,,Stanton
CA,Hartwell Corporation,,San Bernardino County,,Rancho Cucamonga
CA,"Dolphin California Management, LLC",,San Diego County,,San Diego
CA,Raised By Wolves Ventures Inc.,,San Diego County,,San Diego
CA,Dog & Pony Inc.,,San Diego County,,San Diego
CA,Hara No Shita De Holdings Inc.,,San Diego County,,San Diego
CA,"Veritas Technologies, LLC",,Santa Clara County,,Santa Clara
CA,Cole Haan,,San Francisco County,,San Francisco
CA,Triptych Studios Inc dba Designs by Sandra,,Santa Clara County,,Sunnyvale
CA,Lake Tahoe Resort Hotel,,El Dorado County,,South Lake Tahoe
CA,"Ventura Colfax, dba Firefly",,Los Angeles County,,Studio City
CA,Larry Flynt's Hustler Casino,,Los Angeles County,,Gardena
CA,Larry Flynt's Hustler Casino,,Los Angeles County,,Gardena
CA,Nazareth House,,Marin County,,San Rafael
CA,"725 Baker, LLC, DBA Mesa",,Orange County,,Costa Mesa
CA,"Bristol Equity Irvine LLC, DBA Habana",,Orange County,,Irvine
CA,"Bristol Equity Partners, LP, DBA Habana",,Orange County,,Costa Mesa
CA,Transform KM LLC-07653,,San Bernardino County,,Big Bear Lake
CA,LTF Club Management Company LLC,,San Diego County,,La Jolla
CA,"Delta C, LP dba Kings card Club and Westlane Card
Room",,San Joaquin County,,Stockton
CA,SyncTruck LLC,,Yolo County,,West Sacramento
CA,Ralphs Food 4 Less,,Kern County,,Bakersfield
CA,Hollywood Park Casino Company,,Los Angeles County,,Inglewood
CA,"Avis Budget Car Rental,LLC",,San Diego County,,San Diego
CA,Golden Rain Foundation,,Orange County,,Seal Beach
CA,Blackhawk Country Club,,Contra Costa County,,Danville
CA,Selma Hotel - The Highlight Room,,Los Angeles County,,Los Angeles
CA,Selma Restaurant LLC dba TAO LA,,Los Angeles County,,Los Angeles
CA,Beauty & Essex LA,,Los Angeles County,,Los Angeles
CA,SNS Legacy dba The FIFTH,,Orange County,,Anaheim
CA,InterContinental Hotel-Los Angeles Downtown,,Los Angeles County,,Los Angeles
CA,Garr Properties dba Grand Legacy at the Park,,Orange County,,Anaheim
CA,"GroceryWorks, LLC",,Sacramento County,,Sacramento
CA,Alisal Properties,,Santa Barbara County,,Solvang
CA,Ace Hotel Palm Springs LLC,,Riverside County,,Palm Springs
CA,"SSA Group, LLC-Oakland Zoo Facility",,Alameda County,,Oakland
CA,Saba,,Alameda County,,Dublin
CA,"University Student Union, California State University
Northridge",,Los Angeles County,,Northridge
CA,"Certent, Inc.",,Placer County,,Roseville
CA,Renaissance Hotel Operating co.,,Riverside County,,Indian Wells
CA,"SSA Group, LLC-Los Angeles Zoo",,Los Angeles County,,Los Angeles
CA,Cornerstone OnDemand,,Los Angeles County,,Santa Monica
CA,Currency Capital,,Los Angeles County,,Los Angeles
CA,"DS Services of America, Inc. dba Primo Water North
America",,San Diego County,,Vista
CA,Marriott San Diego Gaslamp Quarter-F&B Operations,,San Diego County,,San Diego
CA,"Drobox, Inc.",,San Francisco County,,San Francisco
CA,InterContinental Mark Hopkins San Francisco,,San Francisco County,,San Francisco
CA,European Wax Center-TCT Ventures Inc.,,Santa Clara County,,Mountain View
